Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength,is_rogue,_rogue_type,SSID_Length,EmptySSID,BSSID_LocalAdmin,Timestamp_Ratio,UnusualChannel,Is_WEP,Is_Open,LowSeqNumber,LowTSF
1049676,ACT103650185889_5g,56:AF:97:21:1F:03,-90,5,1213,100,84813314512.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,248,0,legitimate,18,0,2,80799.44069651903,1,0,0,0,0
484217,,36:68:93:B4:3D:7E,-82,4,3437,100,185931265581.0,WEP,1,1,1,0,,0,0,,0,0,0,0,36:68:93,Unknown,0,326,0,legitimate,0,1,2,383982.55657782237,1,1,0,0,0
108576,Cctv,52:2B:73:FD:4F:28,-66,11,3580,100,6660082.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,52:2B:73,Unknown,0,276,1,local_admin_bssid,4,0,2,61.339712830525805,0,0,0,0,1
1520309,ACT-ai_103574303016,8C:90:2D:3A:B9:96,-78,1,747,100,53887693193.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,1,8C:90:2D,Unknown,0,282,0,legitimate,19,0,0,35445.200776815254,0,0,0,0,0
236559,,3E:84:6A:79:5C:A0,-88,3,255,100,3983866.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,2,,1,40,2,1,3E:84:6A,Unknown,1,244,1,hidden_ssid,0,1,2,16.840826851538722,1,0,0,0,1
202768,ACT103722870556_5g,F2:A7:31:E9:CB:A5,-93,11,2203,100,122938780573.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248,0,legitimate,18,0,2,606299.6837435702,0,0,0,0,0
620003,,9E:A2:F4:27:B6:BF,-85,2,10,100,3809776.0,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334,1,tsf_reset,0,1,2,6.144760356384798,1,1,0,1,1
120612,ACT103650185889,54:AF:97:24:1F:03,-75,7,4008,100,83488461129.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,245,0,legitimate,15,0,0,692201.181705123,1,0,0,0,0
642046,ACTFIBERNET,98:C8:C3:92:C5:D3,-79,12,761,100,2745348.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,98:C8:C3,Unknown,0,241,1,evil_twin_full_oui,11,0,0,4.275929955283647,1,0,0,0,1
1353095,,DE:62:79:27:31:A5,-79,8,2206,100,5108803994001.0,WEP,1,0,1,0,,0,0,,0,0,0,0,DE:62:79,Unknown,0,310,0,legitimate,0,1,2,3775640.4527106723,1,1,0,0,0
280880,ADHPRE-5g,82:E5:32:B7:10:46,-94,11,1940,100,315024284053.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,82:E5:32,Unknown,0,229,0,legitimate,9,0,2,1121557.827168801,0,0,0,0,0
875904,Home Sweet_5G,9E:A2:F4:A9:D2:EB,-89,6,3533,100,1818520.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9E:A2:F4,Unknown,0,243,1,channel_shift,13,0,2,2.076161227530383,0,0,0,0,1
561097,Prakash 2 G,8C:A3:99:A1:A7:AD,-86,1,2406,100,804337869191.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,1,IN,1,40,2,1,8C:A3:99,Unknown,0,333,0,legitimate,11,0,0,1433506.9260467868,0,0,0,0,0
991282,Athidi 1,9E:A2:F4:17:B6:BF,-87,4,2335,100,701332890020.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9E:A2:F4,Unknown,0,286,0,legitimate,8,0,2,707500.168993113,1,0,0,0,0
1108649,KeethuSri ACT,3C:6A:D2:16:D6:04,-98,7,1336,100,4207560.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,7,US,1,40,2,1,3C:6A:D2,Unknown,0,310,1,evil_twin_last_octet,13,0,0,3.795210391016101,1,0,0,0,1
1500214,BrownArc-Jio,E1:29:3A:30:93:DA,-89,11,3247,100,6376839.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,E1:29:3A,Unknown,0,285,1,evil_twin_full_oui,12,0,0,4.250616744933226,0,0,0,0,1
535437,Tapo_Cam_A6EA,DE:62:79:27:A6:EA,-75,2,3813,100,803505869281.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,1,,1,20,1,0,DE:62:79,Unknown,0,161,0,legitimate,13,0,2,1500651.558688401,1,0,1,0,0
101946,,50:2B:73:FD:4F:64,-76,11,1216,100,7820044.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,1,276,1,hidden_ssid,0,1,0,76.70695557495561,0,0,0,0,1
540454,Home Sweet,9C:A2:F4:AD:D2:2A,-88,9,778,100,1188707.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9C:A2:F4,Unknown,0,240,1,security_downgrade,10,0,0,2.199456013914202,1,0,1,0,1
662243,JVACT,F0:A7:31:F8:68:16,-93,1,502,100,1738445768.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235,0,legitimate,5,0,0,2625.083455644747,0,0,0,0,0
582014,Jashim Home ,D6:90:16:CD:33:14,-74,6,3226,100,7265593.0,WPA3,1,1,1,4,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,8,6,IN,1,20,2,1,D6:90:16,Unknown,0,260,1,local_admin_bssid,12,0,2,12.483515029681366,0,0,0,0,1
181011,Villa7,BC:07:1D:D4:35:49,-88,1,2882,100,780476416384.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,BC:07:1D,Unknown,0,408,0,legitimate,6,0,0,4311738.538793008,0,0,0,0,0
979966,,AC:15:A2:92:C5:53,-73,12,1762,100,2273996.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,1,241,1,hidden_ssid,0,1,0,2.320482220319664,1,0,0,0,1
315448,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-93,6,2062,100,804149658007.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234,0,legitimate,14,0,2,2549222.403643695,0,0,0,0,0
1619374,VKS_4G,FC:7A:58:1B:1B:61,-95,7,846,100,6638523.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,FC:7A:58,Unknown,0,356,1,security_downgrade,6,0,0,4.09943527595523,1,0,1,0,1
323337,ACT103722870556_5g,F2:A7:31:E9:CB:3F,-86,11,1977,100,2147542.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F2:A7:31,Unknown,0,248,1,security_downgrade,18,0,2,6.641786613389085,0,1,0,0,1
34077,VKS_4G_1,60:A4:B7:D0:B1:75,-91,1,4049,100,38162125114.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,60:A4:B7,Unknown,0,238,0,legitimate,8,0,0,1119846.3851751864,0,0,0,0,0
138027,Home Sweet,9C:A2:F4:AD:D2:8F,-85,11,1406,100,189233971560.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9C:A2:F4,Unknown,0,240,0,legitimate,10,0,0,1370982.4931173385,0,0,0,0,0
1637517,Satz,10:27:F5:5C:C6:97,-87,3,153,100,2085681.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254,1,evil_twin_last_octet,4,0,0,1.2736843198059502,1,0,0,0,1
591398,,12:27:F5:A8:91:B5,-77,4,3469,100,803544678806.0,WEP,1,0,1,0,,0,0,,0,0,0,0,12:27:F5,Unknown,0,263,0,legitimate,0,1,2,1358718.3590198834,1,1,0,0,0
855855,Home Sweet_5G,9E:A2:F4:A9:D2:8F,-78,10,3143,100,189952002464.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9E:A2:F4,Unknown,0,243,0,legitimate,13,0,2,221943.88128844104,1,0,0,0,0
599479,TP-Link_26A2_2GEXT,94:A6:7E:49:80:7F,-92,5,2831,100,3437215.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,IN,1,40,2,0,94:A6:7E,Unknown,0,299,1,channel_shift,18,0,0,5.733660839394141,1,0,0,0,1
69568,Elli4g,C0:68:CC:6D:12:44,-81,12,3522,100,8066473.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,C0:68:CC,Unknown,0,356,1,evil_twin_last_octet,6,0,0,115.94924463482297,1,0,0,0,1
1376807,Vishaka_5G,56:AF:97:69:D4:DA,-91,12,1187,100,471010716052.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,56:AF:97,Unknown,0,240,0,legitimate,10,0,2,342103.4131498364,1,0,0,0,0
1597582,Sekar,3C:84:6A:7B:AF:80,-90,11,816,100,7201441.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,3C:84:6A,Unknown,0,259,1,security_downgrade,5,0,0,4.507710084546468,0,1,0,0,1
1637517,Satz,12:27:F5:5C:C6:A3,-81,3,2153,100,3482518.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,12:27:F5,Unknown,0,254,1,local_admin_bssid,4,0,2,2.1267051720958183,1,0,0,0,1
789471,,AA:29:48:43:F7:C7,-86,4,4020,100,804624282011.0,WEP,1,0,1,0,,0,0,,0,0,0,0,AA:29:48,Unknown,0,248,0,legitimate,0,1,2,1019192.9314921872,1,1,0,0,0
377264,,E6:D3:62:1B:7F:E2,-68,6,310,100,451408285326.0,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412,0,legitimate,0,1,2,1196528.396024015,0,1,0,0,0
810429,Home Sweet_5G,2C:93:59:A9:D2:8F,-77,10,159,100,3047492.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,2C:93:59,Unknown,0,243,1,evil_twin_full_oui,13,0,0,3.7603395728193676,1,0,0,0,1
19922,,36:60:F9:A8:56:6D,-80,9,1219,100,803890074007.0,WEP,1,0,1,0,,0,0,,0,0,0,0,36:60:F9,Unknown,0,334,0,legitimate,0,1,2,40349850.62525724,1,1,0,0,0
195376,ACT103619873565,E8:48:B8:FB:00:99,-86,8,998,100,52688691562.0,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,E8:48:B8,Unknown,0,245,0,legitimate,15,0,0,269677.042650875,1,0,0,0,0
217656,Airtel_khus_2604,6C:4F:89:0B:6E:49,-88,6,155,100,1783853465630.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,6C:4F:89,Unknown,0,312,0,legitimate,16,0,0,8195709.146179539,0,0,0,0,0
267519,advikasarah,48:55:5E:2C:71:FA,-89,10,4092,100,803181466008.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284,0,legitimate,11,0,0,3002323.0637260764,1,0,0,0,0
132337,Villa7,BC:07:1D:D4:36:89,-89,2,3425,100,803960115584.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,BC:07:1D,Unknown,0,408,0,legitimate,6,0,0,6075051.123517055,1,0,0,0,0
1120670,Villa7,BC:07:1D:D4:36:4F,-78,2,489,100,2901818.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,BC:07:1D,Unknown,0,408,1,evil_twin_last_octet,6,0,0,2.589357625922327,1,0,0,0,1
42579,,B2:10:41:BD:D6:6D,-72,7,4017,100,4295889.0,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,1,263,1,hidden_ssid,0,1,2,100.88983090652889,1,0,0,0,1
1372700,MSSM_5G,3E:52:A1:20:3E:1D,-91,9,2198,100,402052915626.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,20,2,1,3E:52:A1,Unknown,0,219,0,legitimate,7,0,2,292891.8356044033,1,0,0,0,0
402296,,3C:84:6A:7B:5C:65,-95,2,994,100,3847256.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,2,,1,40,2,1,3C:84:6A,Unknown,1,243,1,hidden_ssid,0,1,0,9.563223190826678,1,0,0,0,1
1384762,Arvind ,9E:A2:F4:20:C6:82,-86,5,2087,100,804528026008.0,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,4,US,1,40,3,1,9E:A2:F4,Unknown,0,358,0,legitimate,7,0,2,580986.0792121107,1,0,0,0,0
856836,Prakash 2 G,8C:A3:99:A1:A7:AD,-81,1,1477,100,804633600391.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,1,IN,1,40,2,1,8C:A3:99,Unknown,0,333,0,legitimate,11,0,0,939074.2934665519,0,0,0,0,0
158865,Santhanam G_1F,9C:53:22:3A:F5:76,-82,4,3906,100,5270294.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,4,,1,40,2,1,9C:53:22,Unknown,0,389,1,security_downgrade,14,0,0,33.17446149585185,1,1,0,0,1
55885,Home Sweet,9C:A2:F4:AD:D2:8F,-78,10,3902,100,189152051531.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9C:A2:F4,Unknown,0,240,0,legitimate,10,0,0,3384605.295261783,1,0,0,0,0
81631,Home Sweet_5G,9E:A2:F4:A9:D2:8F,-85,9,309,100,189177756052.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,10,,1,40,2,1,9E:A2:F4,Unknown,0,243,0,legitimate,13,0,2,2317446.0512054097,1,0,0,0,0
841047,ESPP,E4:C3:2A:02:C7:08,-92,2,2699,100,132195123618.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,2,DE,1,40,2,1,E4:C3:2A,Unknown,0,311,0,legitimate,4,0,0,157179.04759062504,1,0,0,0,0
977927,,9E:A2:F4:27:B6:BF,-91,3,460,100,184059.0,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334,1,local_admin_bssid,0,1,2,0.18821324269271358,1,1,0,0,1
243667,Charleshome_5g,62:A4:B7:D1:B1:A6,-78,6,2997,100,8773899.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,244,1,evil_twin_last_octet,14,0,2,36.007596401661274,0,0,0,0,1
1540107,Neptune07,50:2B:73:B5:11:94,-78,2,302,100,7300262.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,,1,40,2,1,50:2B:73,Unknown,0,321,1,evil_twin_last_octet,9,0,0,4.7400974477114595,1,0,0,0,1
141918,Ganapathy,A8:29:48:63:F7:C7,-88,2,1038,100,803976806812.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,DE,1,20,2,1,A8:29:48,Unknown,0,327,0,legitimate,9,0,0,5665039.965135042,1,0,0,0,0
179535,Ishara1,78:54:2E:F7:A5:24,-92,9,2249,100,1002810.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,1,0,78:54:2E,Unknown,0,303,1,evil_twin_last_octet,7,0,0,5.585565012031013,1,0,0,0,1
1214103,ACTFIBERNET,AC:15:A2:92:C5:9A,-86,12,1252,100,4519207.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,AC:15:A2,Unknown,0,241,1,security_downgrade,11,0,0,3.722256907151282,1,0,1,0,1
1202789,Jio4G,04:AB:08:7C:EB:C2,-94,6,30,100,3434241.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,04:AB:08,Unknown,0,279,1,tsf_reset,5,0,0,2.8552290923602626,0,0,0,1,1
789615,,9E:53:22:2A:F5:19,-92,4,1187,100,804660326798.0,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:53:22,Unknown,0,334,0,legitimate,0,1,2,1019052.7127084557,1,1,0,0,0
1499027,babu_5G,CA:78:C9:FE:B1:30,-88,6,1186,100,308147.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227,1,local_admin_bssid,7,0,2,0.20556453915470557,0,0,0,0,1
1498530,,60:A4:B7:D0:B1:73,-88,5,3466,100,2919050.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,1,244,1,hidden_ssid,0,1,0,1.9479410169025533,1,0,0,0,1
1041995,Sekar,3C:84:6A:7B:AF:FE,-87,12,3882,100,296095232344.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,3C:84:6A,Unknown,0,259,0,legitimate,5,0,0,284161.5825243091,1,0,0,0,0
148718,,C2:07:1D:D4:36:89,-85,2,2705,100,803976503054.0,WEP,1,1,1,0,,0,0,,0,0,0,0,C2:07:1D,Unknown,0,431,0,legitimate,0,1,2,5406010.684942745,1,1,0,0,0
1390088,Tapo_Cam_A6EA,DE:62:79:27:A6:AF,-89,3,4034,100,9839907.0,Open,0,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,1,,1,20,1,0,DE:62:79,Unknown,0,161,1,channel_shift,13,0,2,7.078616549012329,1,0,1,0,1
1351359,,BC:07:1D:D4:35:EE,-83,2,1725,100,6403446.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,BC:07:1D,Unknown,1,408,1,hidden_ssid,0,1,0,4.738519713473834,1,0,0,0,1
28997,babu_5G,CA:78:C9:FE:B1:30,-91,6,3447,100,9747251609.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227,0,legitimate,7,0,2,336135.30619353056,0,0,0,0,0
376185,ilan_4g_EXT,24:2F:D0:F8:06:08,-71,2,2504,100,804251853227.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,24:2F:D0,Unknown,0,217,0,legitimate,11,0,0,2137910.1115591754,1,0,0,0,0
1654715,JioFiber-satz,DA:51:54:6E:74:72,-83,6,2654,100,7826409.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,DA:51:54,Unknown,0,245,1,evil_twin_full_oui,13,0,2,4.729759668728652,0,0,0,0,1
621486,Vaiskumar,D8:47:32:3A:06:01,-87,8,1020,100,13684531515.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,8,,1,40,2,1,D8:47:32,Unknown,0,239,0,legitimate,9,0,0,22019.014902966595,1,0,0,0,0
71407,babu_5G,CA:78:C9:FE:B1:CF,-81,6,3891,100,6217984.0,WEP,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227,1,security_downgrade,7,0,2,87.0768541339906,0,1,0,0,1
784742,Vishaka,54:AF:97:6C:D4:DA,-89,11,1914,100,470418841922.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,54:AF:97,Unknown,0,237,0,legitimate,7,0,0,599455.9262357231,0,0,0,0,0
59120,Cctv,50:2B:73:FD:4F:28,-90,10,1098,100,501692723600.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276,0,legitimate,4,0,0,8485863.29053974,1,0,0,0,0
1213864,DIRECT-EX,8E:57:9B:08:7F:06,-88,11,1981,100,7223603270.0,WPA2,1,0,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,11,,1,20,2,0,8E:57:9B,Unknown,0,261,0,legitimate,9,0,2,5950.9115675960675,0,0,0,0,0
247634,Charleshome_5g,62:A4:B7:D1:B1:81,-84,7,1071,100,18033461718.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,244,0,legitimate,14,0,2,72822.75008783088,1,0,0,0,0
221265,Ganesh ,54:AF:97:5B:06:91,-88,6,954,100,803677286740.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,288,0,legitimate,7,0,0,3632177.048168268,0,0,0,0,0
475683,DJNet,52:2B:73:81:AE:21,-82,10,1002,100,7724309.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,52:2B:73,Unknown,0,225,1,local_admin_bssid,5,0,2,16.238319977127674,1,0,0,0,1
1584562,SG,F0:A7:31:F9:A5:75,-91,11,37,100,6619483.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,1,F0:A7:31,Unknown,0,283,1,tsf_reset,2,0,0,4.1774817410226035,0,0,0,1,1
681536,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:07,-65,6,1728,100,3752343.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224,1,channel_shift,18,0,0,5.505706953547643,0,0,0,0,1
782273,Villa7,BC:07:1D:D4:35:49,-79,1,564,100,781077913984.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,BC:07:1D,Unknown,0,408,0,legitimate,6,0,0,998471.0139720865,0,0,0,0,0
194260,,C2:07:1D:D4:36:89,-77,2,3385,100,803626295054.0,WEP,1,1,1,0,,0,0,,0,0,0,0,C2:07:1D,Unknown,0,431,0,legitimate,0,1,2,4136838.042911341,1,1,0,0,0
1101906,TP-Link_5130,84:D8:1B:AB:51:C1,-88,9,2066,100,3663580.0,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,,1,20,2,1,84:D8:1B,Unknown,0,281,1,channel_shift,12,0,0,3.3247633420969285,1,0,0,0,1
1499528,Cctv,50:2B:73:FD:4F:86,-89,7,2742,100,1532278.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276,1,channel_shift,4,0,0,1.0218395242772897,1,0,0,0,1
1133220,242631,54:AF:97:24:44:1D,-96,1,1015,100,804988928279.0,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,54:AF:97,Unknown,0,236,0,legitimate,6,0,0,710354.7571735787,0,0,0,0,0
